symbol,date,open,high,low,close,volume,change,changePercent,vwap
^N225,2011-01-13,10593.46,10620.57,10565.28,10589.76,160900000,-3.7,-0.03492721,10592.2675
^N225,2011-01-14,10502.77,10579.97,10497.26,10499.04,170900000,-3.73,-0.03551444,10519.76
^N225,2011-01-17,10562.09,10562.39,10482.69,10502.86,126700000,-59.23,-0.56078,10527.5075
^N225,2011-01-18,10461.04,10548.21,10456.71,10518.98,126400000,57.94,0.55386,10496.235
^N225,2011-01-19,10567.88,10580.68,10534.02,10557.1,138600000,-10.78,-0.10201,10559.92
^N225,2011-01-20,10492.32,10505.63,10421.83,10437.31,132900000,-55.01,-0.52429,10464.2725
^N225,2011-01-21,10459.04,10461.07,10257.99,10274.52,183900000,-184.52,-1.76,10363.155
^N225,2011-01-24,10318.6,10347.94,10278.81,10345.11,134100000,26.51,0.25691,10322.615
^N225,2011-01-25,10374.64,10480.24,10355.8,10464.42,142900000,89.78,0.86538,10418.775
^N225,2011-01-26,10410.29,10440.35,10392.46,10401.9,111000000,-8.39,-0.08059334,10411.25
^N225,2011-01-27,10466.34,10496.4,10421.75,10478.66,145300000,12.32,0.11771,10465.7875
^N225,2011-01-28,10460.29,10480.08,10332.65,10360.34,150700000,-99.95,-0.95552,10408.34
^N225,2011-01-31,10219.98,10265.96,10182.57,10237.92,146000000,17.94,0.17554,10226.6075
^N225,2011-02-01,10281.55,10299.38,10245.75,10274.5,149000000,-7.05,-0.06856943,10275.295
^N225,2011-02-02,10368.48,10479.75,10366.96,10457.36,180500000,88.88,0.85721,10418.1375
^N225,2011-02-03,10424.68,10450.46,10409.84,10431.36,150700000,6.68,0.06407871,10429.085
^N225,2011-02-04,10526.39,10580.36,10524.13,10543.52,200300000,17.13,0.16273,10543.6
^N225,2011-02-07,10641.3,10644.21,10572.72,10592.04,162300000,-49.26,-0.46291,10612.5675
^N225,2011-02-08,10645.03,10648.8,10623.7,10635.98,150400000,-9.05,-0.0850162,10638.3775
^N225,2011-02-09,10686.72,10701.92,10599.5,10617.83,165000000,-68.89,-0.64463,10651.4925
^N225,2011-02-10,10574.8,10631.94,10570.62,10605.65,145600000,30.85,0.29173,10595.7525
^N225,2011-02-14,10689.65,10725.54,10674.44,10725.54,140600000,35.89,0.33575,10703.7925
^N225,2011-02-15,10738.81,10760.99,10712.49,10746.67,142700000,7.86,0.07319247,10739.74
^N225,2011-02-16,10758.86,10842.31,10752.61,10808.29,189100000,49.43,0.45944,10790.5175
^N225,2011-02-17,10882.91,10891.6,10820.48,10836.64,173700000,-46.27,-0.42516,10857.9075
^N225,2011-02-18,10829.15,10862.43,10810.12,10842.8,151300000,13.65,0.12605,10836.125
^N225,2011-02-21,10820.78,10859.39,10789.41,10857.53,136400000,36.75,0.33962,10831.7775
^N225,2011-02-22,10745.52,10761.22,10639.78,10664.7,178900000,-80.82,-0.75213,10702.805
^N225,2011-02-23,10588.82,10666.72,10569.93,10579.1,182300000,-9.72,-0.09179493,10601.1425
^N225,2011-02-24,10533.2,10542.7,10428.38,10452.71,184900000,-80.49,-0.76416,10489.2475
^N225,2011-02-25,10475.78,10532.21,10454.46,10526.76,154700000,50.98,0.48665,10497.3025
^N225,2011-02-28,10504.54,10628.76,10448.83,10624.09,186600000,119.55,1.14,10551.555
^N225,2011-03-01,10676.24,10754.03,10672.91,10754.03,156400000,77.79,0.72863,10714.3025
^N225,2011-03-02,10609.28,10629.5,10492.38,10492.38,153300000,-116.9,-1.1,10555.885
^N225,2011-03-03,10529.77,10593.34,10522.4,10586.02,122400000,56.25,0.5342,10557.8825
^N225,2011-03-04,10730.91,10768.43,10664.37,10693.66,148300000,-37.25,-0.34713,10714.3425
^N225,2011-03-07,10626.97,10626.97,10472.51,10505.02,149400000,-121.95,-1.15,10557.8675
